score,outcome,rr
0.8194668766558098,1,3.714223302952848
0.5578143999857434,1,3.0018692220486436
0.5660361628872771,1,2.745994266311138
0.3398420568628783,-1,-4.178502116089226
0.018747602267636235,-1,-1.374198771395639
0.4394459400836162,-1,-1.5080733837145963
0.6361066066527481,1,3.533920457827162
0.6964790698535909,1,1.01606917071935
0.9702923059631446,1,1.0942494606408841
0.6782752237764784,1,4.27053159868082
0.5318085963752909,-1,-3.2204467072807956
0.24622829007446656,-1,-1.102451659272312
0.16469504710021368,-1,-2.3955435319304805
0.5984375016203857,1,4.790581826355487
0.5025343459861689,1,2.7402619208494645
0.9576766746906958,1,3.602674490795115
0.5907663422314063,1,3.383686304634603
0.7845345432514,1,5.4122496841704155
0.007523015516712357,-1,-1.62558004276576
0.7483719680816827,1,3.7165764559810635
0.9755882985298243,1,0.8129387251733355
0.7763892497397639,1,2.2412506543665067
0.8044802879659191,1,4.603132025479717
0.22197370863971896,-1,-0.0870948764759402
0.8327459933059135,1,6.195336295762827
0.12448846382487343,1,2.7852795995677697
0.49868930225186847,1,3.365075335698415
0.3846715281779921,-1,-0.9299419331224109
0.7330851657605455,1,0.8677326181225047
0.8134333871466699,1,1.7521967504971188
0.32611082745936765,-1,-0.637309985070735
0.4564269826206456,1,0.406342633957827
0.685696674873521,1,1.8761118761205489
0.6119682987696481,1,1.2659321455731152
0.9272453804695657,1,5.973491976515934
0.7722559771308,1,0.8672283290498819
0.5533612631408636,1,6.352440642459119
0.8532905792604913,-1,-0.6453786516851694
0.9608765791449604,1,6.587922277518931
0.40213965242360655,1,1.1009172655845865
0.26688960759626373,-1,-0.7321412059557596
0.6419060612709762,1,2.091421457230613
0.21059116249762166,-1,-1.2171232813789956
0.9395111444329309,-1,-1.414125220148085
0.3046827820116341,-1,-1.3874052480406713
0.1271956903724324,-1,-0.35208544602593145
0.3022860465957925,-1,-0.2932104664466493
0.7167669164569068,1,1.4143819168277634
0.750075153483135,1,2.022224128624311
0.7001813040924526,-1,-1.87886173757533
0.6787810980471671,-1,-2.231301470295728
0.7480173535091803,-1,-1.9530167581464475
0.7676499843132072,-1,-0.4972496968760027
0.24453078080603016,1,2.307643881619522
0.8154643866771741,1,2.0613416713678125
0.38117374465156645,-1,-0.12054403295976744
0.5016178502161257,-1,-0.006772597556949611
0.4284125586169811,-1,-2.933973085128498
0.4074076761414447,-1,-2.9822122683207515
0.8009172049505634,-1,-0.464549610683742
0.44458131728065564,-1,-0.4870820968338948
0.8215473850217466,-1,-1.5790704553335357
0.3578087408709368,-1,-2.0194815808987503
0.31947889505464067,-1,-1.7619212687696146
0.03540254588722076,-1,-2.134437417318559
0.6448320855046091,1,4.2619733856481705
0.4119268275257091,-1,-1.9455301435146206
0.36723892659647,-1,-0.1371565641387164
0.3148427013601462,-1,-1.7595466868540455
0.7128881705816226,1,5.268914851123631
0.7386286149093426,1,1.9610721524752113
0.5740016870000242,-1,-2.1795377889608036
0.06504624220270248,-1,-2.528966001591524
0.5290165075802821,-1,-2.903382651667055
0.8212054450913855,1,2.7437923480493414
0.38602977514641124,1,0.8613130909955609
0.058739756827882364,-1,-2.672252937488859
0.8309548215846675,1,1.5137781856207906
0.7191749190646498,1,2.4121097649815746
0.5571773184195282,1,4.792714259059604
0.2929351573699591,-1,-0.702100960707715
0.7513699313867499,1,2.6723209771967635
0.539592605212268,1,0.8747009295764694
0.4862578443399877,-1,-1.3203157502682814
0.736386465646668,1,6.22005167543034
0.1620384901363087,-1,-3.20775885490209
0.5604767022285444,1,4.568660260030516
0.25480490358167507,-1,-0.7783111602233976
0.3473969911581885,-1,-1.4515281653582142
0.6012526871553231,1,5.045365335468298
0.3821277318362005,-1,-0.6791458065963588
0.15034276410137354,-1,-1.0012857704603744
0.31040940460985006,-1,-1.5414549580592811
0.8021587946094221,1,5.8286561093847045
0.31255183486018595,1,3.2420218682587727
0.40604746330868896,-1,-0.17744400709951544
0.07145721896598131,-1,-1.30848541338128
0.7803999969208804,1,3.9905472053291517
0.4556809649842017,1,2.6973318126857917
0.0408049790482886,-1,-0.42816929491448663
0.049843271213194436,-1,-1.1707476468019526
0.4213597407955814,-1,-0.07375238104343547
0.6633921054895828,-1,-1.0865221971385781
0.543320054660639,1,5.714987055088667
0.6962143936062846,1,0.7236804799017558
0.8803073537404995,1,3.2009889835948417
0.5230461713563638,-1,-3.7145228044246767
0.09614049005713961,-1,-1.4061660588985774
0.5980767976651764,-1,-0.7561454442893742
0.9002631132934653,1,1.520146808482665
0.2280806484794158,1,6.195283505739667
0.6060284103883923,1,2.3677542096224418
0.2810137056610555,-1,-0.2748285707437832
0.18551488266690466,-1,-1.4904656353291232
0.46155299792384924,-1,-0.4191650264024376
0.07717051611208131,-1,-1.1033988964574373
0.8409103198552658,1,3.6645362142508526
0.40829178386092635,-1,-0.6447362882827818
0.5721525153019357,-1,-0.1441533256812669
0.012732525236144347,-1,-0.08975506143635797
0.9466015041481115,1,2.2728703210238033
0.40038636613371875,1,0.8194817758936348
0.25827197751078607,-1,-0.6390038670498336
0.5720176723921939,-1,-1.2412171912678578
0.8376120814139385,1,1.3236480965317121
0.08982167980253439,-1,-0.8115584513718257
0.8596617114200936,1,4.756024559204439
0.1598205937046647,-1,-1.6532055781807071
0.5072606794753244,1,1.8035450585261747
0.18814491633523103,-1,-1.3152605497547791
0.2604460195590613,1,1.0478541735818905
0.4142311735469611,-1,-2.3893751492784303
0.7321473454995002,1,2.0542797572083953
0.1378554592698328,-1,-0.2091242653919771
0.7512350517785126,1,0.9623270366159742
0.35610528351117254,1,2.730305651488192
0.8140261858784225,1,0.24717580496564914
0.40000621318396185,-1,-1.3895659924943329
0.4759334539142568,-1,-3.624194080682558
0.8781521038849868,1,3.5299690408860442
0.376924049024771,-1,-0.5624382292580337
0.16250483131793292,-1,-0.7457554977676369
0.34695123412885576,-1,-2.6700587648898
0.669329250569966,1,1.8544807133809833
0.8557203401828006,1,1.3149347502925277
0.9066122416546812,1,2.431263822482838
0.4890164672529207,-1,-0.7369543945203515
0.8739375379124883,1,0.5888412123099059
0.5408040214309693,-1,-0.6615321966080361
0.7368486097520532,1,2.2259999407888964
0.11419824429334029,-1,-1.4577358980859236
0.09513226226598795,-1,-1.1071296452427757
0.5102716807478168,1,1.7285942508848708
0.2979484735429953,-1,-1.562985538285827
0.7323987790302974,-1,-0.46073389340458903
0.5499965164816136,1,1.5820079040200308
0.9451825688778781,1,3.1107615655871235
0.45871572308021147,-1,-1.1899496906476599
0.1304072341794146,-1,-0.1056419744600384
0.6361785578446738,1,4.0799260487367235
0.7634383295939754,1,1.0334040472595736
0.31409084628887884,1,3.6524002868428553
0.2076739998876834,1,2.6357991518159802
0.40858702608456215,1,2.5548809470655365
0.03908901903243043,-1,-0.6418412911070714
0.43493349798176667,-1,-2.073146816948832
0.45606653806583497,-1,-3.3545511425352053
0.641013618719171,1,3.6290621741221267
0.8054903152652134,1,5.451739625894082
0.704391145335827,1,3.0901140404099974
0.8959367842505347,1,3.015053894657549
0.11922454272889875,-1,-1.1436848415753917
0.8413056919167043,1,3.4640692506896587
0.8195687737146402,1,1.2387239022198118
0.4967367238481504,1,9.982712837867005
0.6164868361015083,1,1.863294755379044
0.7678261221725063,1,3.8271292118265166
0.3595037139083845,1,4.2165031568821805
0.4509709827713278,-1,-0.8785546706015164
0.5160911326941594,1,10.237407373507475
0.627292046206195,1,1.629961383988178
0.6356511472478099,1,1.4638912703732327
0.49486869480426204,-1,-0.7519140609882919
0.519346623736699,-1,-2.1232999024533736
0.7110917260939461,1,3.427650342384
0.6082848552660445,1,5.0703764121132435
0.8052678627719342,1,1.304609100614132
0.3235485162914703,-1,-0.4286435478584253
0.7523446908123225,1,2.1574321736789828
0.7153714967954214,1,5.7324434387316625
0.2849409551902731,-1,-0.5438007680257855
0.7488333446605233,1,4.191833473796913
0.2634910098882531,-1,-2.456835640203712
0.6164221038973065,-1,-0.7387993284984316
0.2030527121503566,1,2.924552327916445
0.3709954514526625,-1,-0.7171905604739525
0.4916662060263904,-1,-3.233331723963551
0.7725130043026336,1,2.671675661623439
0.46786303525263107,1,2.4023098886849445
0.47145416453867034,1,3.0898899560254875
0.4849616005062136,-1,-2.28505335269609
0.5017687188333992,1,3.024254471415168
0.20366594912979846,-1,-0.3693863901502561
0.7674314766076666,1,4.637359404949158
0.6409067651014979,1,2.2112337760196854
0.2805831054733695,1,1.4302315326189274
0.5359613272243212,-1,-0.3870636583307915
0.7628391647741054,1,3.151088300576319
0.8431647078024473,1,1.1876504016500464
0.4984797785055032,-1,-1.402900427211496
0.6577374323011738,1,5.210845746234545
0.6012041293239265,1,1.9620408272175578
0.9173156853545512,1,0.19234534297444866
0.22099861058037656,-1,-0.180185472681655
0.9711551417396124,1,0.5756210581381918
0.7230498332232873,1,1.9471990152068268
0.14918307486234633,1,3.4356427782217023
0.11864677786815193,-1,-3.912983258195233
0.5916888114360724,1,6.749611292736879
0.21704307656203778,-1,-0.8905072978823092
0.3760929026066332,-1,-1.4886215959474272
0.1620327669383426,-1,-1.6922977676538187
0.7098041781689748,-1,-2.0888284044163066
0.48726410027856754,1,0.5088907685562366
0.855776929306158,1,3.808400637882203
0.48201002257945524,-1,-0.929112977633079
0.1468386990468633,-1,-1.3931735729627903
0.38908055966501065,1,0.9026886345879441
0.1904825997466506,-1,-0.7693989842674336
0.6056452887617714,1,2.316450655592844
0.2628633055904927,1,2.8004942040865295
0.7344320051351113,1,1.1919759807280632
0.23171801269552966,-1,-2.502500449809133
0.08323895317380156,-1,-0.3125453849232961
0.06833742735860114,-1,-1.4056065142956267
0.08593675678884677,-1,-0.08085815475250131
0.41166793034976823,-1,-1.7032023547866582
0.8037215766031146,1,2.002741371506908
0.8454101645918564,-1,-0.4476921971896812
0.4975318420667701,1,8.612761332395934
0.603840558883588,1,5.730943165402999
0.7805987227306552,1,2.652847978029691
0.8333654639519202,1,1.6730514754658383
0.15525126257025795,-1,-0.30933339878237454
0.4990603812368607,-1,-1.8340047863047308
0.2599394084148042,-1,-3.047584735344771
0.1939570983569556,1,0.29650840037957304
0.4106411855780544,-1,-1.1921597193651818
0.8833567238926906,1,1.4695061238720464
0.6479562366372731,1,3.49418720052807
0.7416979828078903,1,3.5479120956660672
0.8257045073681849,1,1.7958654702574695
0.799826033990763,1,0.5413182066605922
0.15983671638644936,-1,-0.17318061088918307
0.41902242861182704,1,3.577466683428706
0.4520189773721067,-1,-2.4026208529922735
0.35960352576960647,-1,-1.948059594647972
0.6392492325618642,1,0.890782445255203
0.5565926187318939,1,0.6946077298785271
0.5051300446890896,-1,-1.2963384910537126
0.24031926516852462,-1,-1.9122971253306136
0.6034297401840603,-1,-0.9760021494127042
0.5958128974589781,-1,-2.492126834644466
0.8008994678019049,1,3.242871782330476
0.19348532141393396,1,3.633993052305444
0.31750778098389715,-1,-0.1752182861448682
0.3261056504309164,-1,-3.0626492791356177
0.6481062050698795,1,0.7450478515715441
0.5742611305629646,1,2.3110246520201505
0.5385804239491272,-1,-2.370075759200723
0.8001088110988858,1,2.089514770977466
0.5138130521303613,-1,-2.3701576420755726
0.9776344782854425,1,1.2416310629719116
0.906154990293898,1,1.482517637322974
0.4942516224271609,1,1.060628721855114
0.7710050979864159,1,2.5667207801156695
0.7428383919917155,1,2.096043690291836
0.15869788493546072,-1,-0.14106484093497768
0.7454215470607921,1,1.2695730851524873
0.5145874011786193,1,1.899116180544159
0.38109820267919226,-1,-0.7109962225923842
0.8664017681770864,1,6.8628131200231355
0.7943814882808636,1,1.9290247218200323
0.6548468251233418,1,2.577169556730073
0.054204340983606616,-1,-2.8558833005520023
0.3268404778332668,-1,-1.064308003287799
0.37747499876339996,-1,-1.6441055145819727
0.7389651260520077,1,3.471602509573072
0.9224494703008588,1,0.912956350047768
0.783597784629272,1,1.1415458052436493
0.5391630544256469,-1,-0.5886250397113959
0.21454047211508687,-1,-0.45141924145811413
0.29369645829781477,1,3.3380686542046574
0.615980032478139,1,1.343781952789273
0.8874216645569238,-1,-1.4446859433483423
0.12924844971232718,-1,-0.46253912021183485
0.32070717154103145,-1,-1.1217016337999284
0.47948500603595334,-1,-0.674628174989131
0.2831630023444895,1,8.3044276350245
0.7664923154779809,1,2.7803028030739023
0.6512668386361556,1,1.3977696295367827
0.20675518722785097,-1,-2.3770194631531436
0.7731982998575683,1,2.031401732623775
0.48153423009324364,1,1.0190749357039939
0.8631863487129707,1,2.5536082518586065
0.8764426231149498,1,1.589209338193982
0.01230293898533093,-1,-0.13016710779230412
0.11195205870622083,-1,-0.5929395532549265
0.6779335025525045,1,1.9816418150721284
0.6872017800506307,1,0.9628720988462615
0.39108083723574516,-1,-0.5971487018488608
0.5170365912836768,1,2.7635850880801307
0.6387100708934461,1,2.404296720457661
0.024359638586465844,-1,-0.6237382737612349
0.19526350592726,-1,-1.1478478539078574
0.350716994365429,1,0.32815779513494253
0.2324624949743704,-1,-1.4608112273284863
0.5309831978576278,1,4.897519538073572
0.40257402354377114,-1,-2.2782297981719397
0.1657551931613883,-1,-0.1683310776213819
0.15029990572354823,1,1.1737563549315997
0.6348967947588203,1,3.699247307914466
0.1756412309572311,1,1.8802721491080627
0.8684507482776874,1,1.720998358102273
0.48758556500533046,-1,-1.9872390804317004
0.6837064753656426,1,0.6334350918145516
0.1350768942949156,-1,-1.9993397483496025
0.49291234260072486,-1,-2.8820352248140324
0.3943462086167609,1,3.1409208347488513
0.6523141892739477,1,0.7762241939486185
0.4444416389917687,-1,-3.0774277939138486
0.9732619649159663,1,1.0118827073633383
0.21538788606128953,-1,-0.062431008557067874
0.18459617070293596,-1,-4.041744102391802
0.19234559321291395,-1,-0.9191362751897907
0.6339039378054965,-1,-2.3431000088608958
0.3166841056888157,-1,-1.2832032912802773
0.8919801961407634,1,8.80089462402902
0.6245455499281796,1,2.2262660697165386
0.4987749777862672,1,3.198688900229765
0.1943367727998007,-1,-1.1702643824225154
0.7132019495633503,1,3.2816028947150113
0.6202041101187196,1,5.2477915428371995
0.1017354765366653,-1,-1.6310175438139423
0.8452350420750304,1,5.9427327498160505
0.5843847660219789,1,3.7192378173918037
0.4611433011451781,-1,-0.44545771657413413
0.6464419653216376,1,3.0468168379357667
0.707353523766465,-1,-0.967414012140461
0.8885881435622601,1,4.148696593269163
0.5860809308521296,-1,-0.5894068942422915
0.7961663131279852,1,1.2465396692166024
0.7316965791821752,-1,-6.017490641961474
0.7132593733122514,1,4.137906113730655
0.046803353406615615,-1,-2.814759693841032
0.48510629203215194,-1,-1.1707027748755736
0.9547997125240385,1,5.880196110891774
0.1429801490452389,-1,-0.9540762004258682
0.7520840779544522,1,2.971574162152837
0.6113266077799985,1,1.7702988361592067
0.47856224064310676,1,1.5402781406487212
0.683206761437715,1,1.4858693126058031
0.4899230035069598,-1,-0.24945462318589862
0.6276706016781319,1,3.0850159334518104
0.8575993735575019,1,1.3027465979726265
0.6626793517401669,-1,-2.9942657294090216
0.256466039877732,-1,-0.34773043725556335
0.3828878900766959,-1,-0.47597515713729943
0.670645370911302,1,2.4066285955095736
0.10591942255623639,-1,-4.547176756525637
0.8141882605995547,1,1.569376198747171
0.40881367109478567,1,1.0012431730902633
0.3783858187482859,-1,-0.2627072684503557
0.14406867208983165,-1,-1.0762431747902095
0.1229705866437035,1,4.815419777933372
0.8672259350615966,1,3.3243886933192828
0.3520490720748007,1,0.8345164556142135
0.8192103282465847,1,1.6486569598857388
0.023230877178566013,-1,-1.0804089710216553
0.24019937670138503,-1,-0.3831627744461272
0.7119826304980756,-1,-3.805147271864916
0.1627516543859081,-1,-0.13908363750567948
0.15468718310939786,-1,-1.269111014820764
0.16941709613541237,-1,-1.8756486487744164
0.23257338009815007,-1,-0.7248076199996973
0.11510367297231872,-1,-3.1290850776854944
0.18653292718923,-1,-0.806754976669479
0.5909602565408423,1,1.527513408996954
0.2677540888908556,-1,-2.0719355072978622
0.05274500732474515,-1,-3.210151288558968
0.4722469023220904,-1,-1.407685930195804
0.08294069781582021,-1,-0.07014862217080652
0.9858770402457079,1,4.37915592115934
0.5132687266403514,1,2.6181705268008906
0.6445032831977745,1,1.9222494953186757
0.33039674718739465,-1,-1.7326680940332102
0.2607036149543808,-1,-2.6535339874862576
0.49257641653819206,1,3.5272030411380793
0.48773174836583,-1,-0.4647601494135492
0.8171789549817825,-1,-2.0240902605702105
0.10253086704393427,-1,-1.0032451394707256
0.8827344643613015,1,2.06887272105648
0.28147631284914215,-1,-6.236524580695751
0.4644325744523773,1,0.9785396952059926
0.7987954935518209,1,2.6437920552314207
0.748281372226026,1,1.9076782595416022
0.6428369702461781,1,3.619186766128931
0.9471918336895927,1,1.1661950790291553
0.24477122954786928,-1,-0.5073354731049808
0.6913668275060476,1,2.5808836838369067
0.5723931477687463,-1,-2.2622481521632385
0.6039003952544342,1,0.8710482715998724
0.801588345055904,1,3.3740015230534808
0.3980256012126032,1,2.6873108244538453
0.7025407749453012,-1,-0.47930797370693795
0.42871207631237523,-1,-1.8351581717875778
0.15696054843260546,-1,-0.5652791990700661
0.1094436310520707,1,1.5862740868061438
0.3247277226841666,-1,-1.8226026402962714
0.8999551659297068,1,1.9301508050418077
0.855718094807722,1,2.2843310629122113
0.7467342233998493,1,4.113858310826252
0.9333802236983856,1,4.254807601809538
0.7862124672416345,1,0.9526081918385545
0.8025087210829488,1,2.929067189922931
0.19357765092573484,-1,-3.88452210808044
0.37578233711149883,-1,-1.0920242181141842
0.6355139865171396,1,6.064715757020518
0.6349890400318303,1,2.6805835612453555
0.5675793296980658,1,2.5408947438554366
0.5028033745798555,1,1.141375333353872
0.8345779583662222,1,8.625771720241188
0.7295876773491567,1,2.6528359403527086
0.857717800469707,1,5.696820788096517
0.5438054844532558,-1,-0.23613113662609977
0.39118754149670093,-1,-2.480713390203671
0.18709222078213533,-1,-0.38996812154744237
0.7043502790005108,1,1.0222805274001625
0.8726888554672192,-1,-0.25095906964374065
0.6314071848344964,1,4.911116525149751
0.3371322082704201,1,3.2808309747853786
0.17068055995298168,-1,-4.833561307924474
0.22087596945114496,-1,-2.3403890456172047
0.3505722061296415,-1,-1.0499098783375491
0.3573394062644126,-1,-1.1996008256714195
0.27699631387295937,-1,-3.3488058432495693
0.5006470395143481,1,0.4450531053792849
0.27875235063892595,-1,-0.4260060198599704
0.7143598740364138,1,3.281012480256706
0.31701634552805824,-1,-1.9812464823954035
0.3744511578752578,-1,-1.763299243968862
0.35801064408749644,1,2.783641357970432
0.4691644959189008,-1,-2.8923180252875405
0.31790592654686145,-1,-1.325109667033048
0.8821474375652505,-1,-0.9133071338689146
0.7564724842665945,1,2.9099026046295116
0.3725285958671588,-1,-2.221393644048164
0.9580939176867991,1,4.4232452953215855
0.3346908987060005,-1,-0.07501065147400762
0.33684276112508893,-1,-0.35637838257673593
0.3786989773321381,-1,-0.17152742924420583
0.3822807801985101,-1,-2.2745101041734266
0.24905739704374938,-1,-4.579713778707804
0.09266239626438764,-1,-1.025064173959766
0.9149922725981634,1,1.9125825725461203
0.3381835010772631,-1,-2.1458748429932624
0.7013311644643192,1,3.625270669687538
0.5600559211604639,-1,-1.3598355512231695
0.8933584958874636,1,4.323992323488496
0.3479932627277262,1,3.3666475008254326
0.8342975515011931,1,0.651438198769033
0.5141577447239344,-1,-1.1649319474115278
0.5765308843979857,-1,-3.583271951820717
0.43050882739669355,-1,-0.6944418684232716
0.06013169570562888,-1,-1.7755532870265376
0.24737077073898003,-1,-1.093368661651414
0.46984300350684766,-1,-2.6446560945864683
0.5615415952471423,-1,-0.6210638848983433
0.767644747208662,1,1.490036680309165
0.3533314201637903,1,1.6291925823441367
0.6469235183361026,-1,-1.2076235405620976
0.21249542228958096,-1,-3.1225678869855584
0.8422298615507217,1,0.5768092764155553
0.3494550636854081,-1,-0.6217286124734273
0.42251466990505526,-1,-2.988084276666621
0.2941425876380531,-1,-2.8476047080195426
0.15666992774843433,-1,-0.4038499190741379
0.40396185387639866,-1,-2.208544004396595
0.7033362606138345,1,1.7575888333676515
0.8701564744925572,1,2.2952459010016244
0.14009248925951395,-1,-1.023500891399512
0.7646493090543671,1,0.6083221258710102
0.3898255359777048,-1,-0.8030694211671139
0.5159107890865501,-1,-0.5904233461567278
0.8320814174339473,-1,-4.674525102964108
0.8024583190872325,1,3.857858757493788
0.2820685478967835,-1,-0.16632166143023638
0.828848247189427,1,1.153747585670527
0.3334830962918059,-1,-1.3169946687197884
0.9074071060774849,1,1.4584933324375895
0.019854559986318344,-1,-0.06390763223324236
0.5513064000645069,-1,-1.620707176784576
0.7881936580930569,1,3.6166411796001325
0.8112740853599822,1,1.059100598077166
0.07707379320838016,-1,-0.8452589982064892
0.2951185014285472,-1,-1.8430470326994088
0.601943334816412,1,1.1175819967259493
0.9046214266973056,1,6.16665994664648
0.41867917006400474,-1,-0.6193057150023251
0.6214166467870234,-1,-1.2862478162224606
0.8709759022988005,1,4.2434486087364025
0.3511537612096837,-1,-1.352865650613681
0.754012006889597,1,14.510636548525369
0.16790928875983757,1,4.793778867127507
0.9336396545009673,1,3.420575243163249
0.9768206230193895,1,2.184577871269465
0.39028636212004714,-1,-1.6565975058884563
0.6016246306869032,1,4.097020902517551
0.39541124645801135,-1,-1.3773506661161377
0.4697960530091139,-1,-0.4210130821805547
0.6987897719706399,-1,-2.003643406497136
0.8819403726270899,1,4.567287595774683
0.16281251677864333,-1,-0.25708849616361235
0.3042162151886043,-1,-0.4926838492227041
0.09631972501785432,-1,-2.0686942291544645
0.8284174010680551,1,2.5665848977409573
0.5240276922864503,-1,-0.9042834972218955
0.8406958540690298,1,2.9052616333029855
0.7884531203041005,1,1.0703480235490703
0.5169493575090408,-1,-1.5177663195296645
0.7674632384152927,1,1.3770074080559769
0.915844537750972,1,1.4357869956256653
0.7152248258218131,1,6.53506895753427
0.7409103692715375,1,2.6927412607183197
0.6627793366188068,1,1.8519563379637356
0.9744644128038374,1,8.126719825699784
0.09412299146752161,-1,-0.12365759562925904
0.7316085257946354,1,0.7722221307728605
0.3518334287999515,-1,-0.2939672761233703
0.47689758975598423,-1,-1.3740154634722923
0.05601435517790972,-1,-1.2655458331679943
0.7580913137326054,1,2.2134096389424758
0.7193075012350919,1,0.8867573847501453
0.9490969935485458,1,2.212831106183256
0.8283961801499621,1,1.31715524861808
0.8879507326920474,1,2.7442728460050194
0.7370346784585676,1,1.3320494302957475
0.859350748099063,1,5.661779467176053
0.831902101679783,-1,-1.6382299680309316
0.8304648311782745,1,2.291444262079373
0.6041763809794066,1,0.9594595088706325
0.7080167862712908,1,1.3532663823196298
0.7563538043687471,-1,-2.2658578222492003
0.26144600144548236,-1,-1.2613984239454785
0.40939134999241106,-1,-3.4216558802190007
0.2053696096756971,-1,-0.4764128777519571
0.21221178323801912,-1,-2.9047975334246297
0.04024547136809178,-1,-2.5631977482786206
0.762643175874529,1,2.5382346039452592
0.2740838271990487,-1,-3.84483847919872
0.1907411841731744,-1,-1.6440608513892057
0.2705486830912479,-1,-0.3378176992570092
0.6445584084031196,-1,-3.205601092861393
0.4180442063586609,1,3.971249072519305
0.2697846134474711,-1,-0.45945323675041355
0.6384479624084133,-1,-0.9084083191689794
0.9876908260376046,1,5.99564636543554
0.11932530846350159,-1,-3.3493024222151977
0.1686045176016524,-1,-0.7603075647356178
0.6419894901580555,1,2.7624925701833947
0.654653224892082,1,3.1090989505831845
0.39501437138334916,-1,-4.504761596324946
0.6933429789186983,1,4.09568904462672
0.8960184134778983,1,2.208084512920108
0.4179732401752576,1,0.5191897140002822
0.9306679924275311,1,1.8947672603453496
0.4933875948772846,1,4.320104248441166
0.49804959264091225,-1,-2.18626603584085
0.9345756993753059,1,4.098920578385346
0.22436953417415442,1,4.032019396633933
0.24599811199010255,-1,-3.1573596013938445
0.2212467249877384,1,7.5479205887722465
0.20797294424078788,-1,-0.489774158067962
0.08071225351265522,-1,-3.12280592062605
0.7456473682270373,1,2.079846854308958
0.03454767472375665,-1,-1.2241550296134107
0.7947598607179439,1,2.5743179131615106
0.8600263978244455,1,3.7906844163413527
0.624156414892821,1,3.549052029493221
0.37847248929102756,1,5.360193672486632
0.47675820037703204,-1,-1.550199288458542
0.5440254569837731,-1,-1.5351813426854723
0.923909543836099,1,4.907446761000625
0.4247794120412272,-1,-4.185054194225065
0.14556455199124924,-1,-0.24599317010810595
