f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,label,weight,timestamp,symbol,timeframe,regime,trade_type,profit_pips,duration_bars,notes
-0.0127167301252484,-0.033181332051754,-0.0566261075437068,-0.0271221157163381,0.4347967207431793,0.7173144221305847,0.556219220161438,0.3594586551189422,0.4876815676689148,0.4768967926502228,0.2755972743034363,0.4902741014957428,0.1118436828255653,0.3418442904949188,0.0,0.5427891612052917,0.0027443829458206,0.637265682220459,0.8186328411102295,0.0,1.0,0.0,0.0669872984290123,0.25,0.4465232789516449,0.6794614791870117,0.3091906607151031,0.0,0.0,0.3091906607151031,0.0,0.0,0.0,0.7344481348991394,-1.0,2.0,2022-05-11T16:00:00,EURUSD,H1,3,SELL,-164.18817541260734,24,"fwd_ret_12h=-0.00122,fwd_ret_24h=-0.01642,regime=3"
-0.0041014552116394,0.0091411089524626,0.0237095113843679,-0.0216069221496582,0.2505252957344055,0.4323737621307373,0.3871051073074341,0.3538790643215179,0.4414831399917602,0.5211262702941895,0.409352958202362,0.5877235531806946,0.1830846965312957,0.4284784197807312,0.0,0.3326154053211212,0.0021630290430039,0.4758974313735962,0.7379487156867981,0.0,1.0,0.0,0.0,0.5,0.4814969897270202,0.3114003539085388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771929800510406,-1.0,1.4730973269810137,2023-09-06T18:00:00,EURUSD,H1,3,SELL,-29.461946539620275,24,"fwd_ret_12h=-0.00086,fwd_ret_24h=-0.00295,regime=3"
-0.0131606701761484,-0.0153524307534098,-0.0151838511228561,0.0358577519655227,0.1070000231266021,0.1982751786708831,0.2631845772266388,0.3343011736869812,0.3934563398361206,0.5825863480567932,0.5422017574310303,0.8157824873924255,0.7771140336990356,0.4245800375938415,0.0,0.2598802149295807,0.0019922840874642,0.2494714558124542,0.6247357130050659,0.0,1.0,0.0,0.370590478181839,0.9829629063606262,0.4468713700771332,0.4485653936862945,0.5341536998748779,0.0,0.0,0.5341536998748779,0.4548403620719909,0.0,0.0,0.800000011920929,0.0,0.5,2020-09-02T23:00:00,EURUSD,H1,3,NEUTRAL,-3.798846838935981,24,"fwd_ret_12h=-0.00274,fwd_ret_24h=-0.00038,regime=3"
-0.0098380241543054,-0.017736567184329,-0.052940659224987,-0.0531154945492744,0.2849887013435364,0.2764760553836822,0.312932401895523,0.2773088216781616,0.5702628493309021,0.4281145334243774,0.4153325855731964,0.0468409210443496,0.1413085162639618,0.3998784720897674,0.0,0.537189245223999,0.010809576138854,0.4880147576332092,0.7440073490142822,0.0,1.0,0.0,0.8535534143447876,0.1464466154575348,0.5483947396278381,0.6583907008171082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112582921981812,-1.0,1.3402116216121196,2025-05-26T09:00:00,EURUSD,H1,3,SELL,-26.804232432242397,24,"fwd_ret_12h=0.00048,fwd_ret_24h=-0.00268,regime=3"
-0.0229873657226562,-0.0150552578270435,-0.0801431387662887,-0.0827706754207611,0.764150857925415,0.5319532155990601,0.3535066246986389,0.3214643895626068,0.130376324057579,0.2694167196750641,0.0,0.1285415440797805,0.1773151010274887,0.2650240361690521,0.0,0.2330263257026672,0.0,0.0,0.4475862085819244,0.0,1.0,0.0,0.75,0.0669872984290123,0.0771610662341117,0.0,0.4000000059604645,1.0,0.800000011920929,0.6000000238418579,0.5303638577461243,0.0,0.0,0.5432989597320557,-1.0,1.8419331605917637,2021-02-01T10:00:00,EURUSD,H1,3,SELL,-36.83866321183527,24,"fwd_ret_12h=-0.00148,fwd_ret_24h=-0.00368,regime=3"
0.0098271090537309,0.008494053967297,0.0081608183681964,-0.0151381567120552,0.3499402701854706,0.3455106616020202,0.53261798620224,0.4167390167713165,0.4282670021057129,0.3436736762523651,0.310206800699234,0.3782813251018524,0.138549193739891,0.6330246329307556,0.0,0.3607348203659057,0.0016564697725698,0.5250659584999084,0.7625330090522766,0.0,1.0,0.0,0.0170370861887931,0.6294095516204834,0.2138192504644394,0.3586583733558655,1.0,0.2679999470710754,0.5359998941421509,0.7320000529289246,0.8372847437858582,0.0,0.0,0.6000000238418579,1.0,2.0,2021-04-22T19:00:00,EURUSD,H1,3,BUY,71.75261164523305,24,"fwd_ret_12h=0.00336,fwd_ret_24h=0.00718,regime=3"
-0.0255478229373693,-0.0356737151741981,-0.0551465414464473,-0.028736712411046,0.3437216877937317,0.3088330626487732,0.2587380707263946,0.2670872509479522,0.6377671360969543,0.5469397306442261,0.4881139993667602,0.276768147945404,0.2169202417135238,0.3333507478237152,0.0,0.6267297863960266,0.0110315904021263,0.9696969985961914,0.9848484992980956,0.0,1.0,0.0,0.75,0.0669872984290123,0.660388171672821,0.4181663691997528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775510191917419,1.0,2.0,2023-03-17T10:00:00,EURUSD,H1,3,BUY,59.06085713479666,24,"fwd_ret_12h=0.00297,fwd_ret_24h=0.00591,regime=3"
0.0051895095966756,0.0111236767843365,0.0228168629109859,0.0386150553822517,0.2200751155614853,0.3086824119091034,0.3043530583381653,0.2751299738883972,0.6618285775184631,0.6654561758041382,0.822125256061554,0.8445403575897217,0.1492521613836288,0.5669033527374268,0.0,0.6447145938873291,0.0074765142053365,0.8285421133041382,0.9142710566520692,0.0,1.0,0.0,0.0170370861887931,0.370590478181839,0.8569251894950867,0.5376328825950623,1.0,0.1137764677405357,0.2275529354810714,0.886223554611206,0.4393665194511413,0.0,0.0,0.7365853190422058,1.0,2.0,2023-03-27T17:00:00,EURUSD,H1,3,BUY,40.57885082176852,24,"fwd_ret_12h=0.00152,fwd_ret_24h=0.00406,regime=3"
-0.0332005321979522,-0.0095564555376768,0.0301834940910339,-0.0507935173809528,0.4311741292476654,0.3756287693977356,0.3160252869129181,0.2693570256233215,0.5488958358764648,0.5453102588653564,0.4260390698909759,0.3987143039703369,0.2185176610946655,0.3018698990345001,0.0,0.569664716720581,0.0074929329566657,0.6428889632225037,0.8214445114135742,0.0,1.0,0.0,0.5,0.0,0.6491615176200867,0.4196719527244568,0.4191358089447021,0.737463116645813,0.6181944012641907,0.3183273375034332,0.0,0.0,0.0,0.4064516127109527,-1.0,1.953774526105746,2022-09-27T12:00:00,EURUSD,H1,3,SELL,-39.07549052211492,24,"fwd_ret_12h=-0.00521,fwd_ret_24h=-0.00391,regime=3"
-0.0095334229990839,-0.0184977576136589,-0.0170042607933282,0.0048636766150593,0.2844232618808746,0.4089374244213104,0.4241066873073578,0.3466803431510925,0.2879045307636261,0.4603336155414581,0.2673634588718414,0.5349202752113342,0.1616032868623733,0.4163363873958587,0.0,0.3445351421833038,0.000748076068703,0.2551833987236023,0.6275917291641235,0.0,1.0,0.0,0.0,0.5,0.3012111783027649,0.5367040038108826,0.1488053798675537,1.0,0.2976107597351074,0.8511946201324463,0.7422484159469604,0.0,0.0,0.6859812140464783,0.0,0.5,2023-09-07T18:00:00,EURUSD,H1,3,NEUTRAL,3.459851693924514,24,"fwd_ret_12h=0.00198,fwd_ret_24h=0.00035,regime=3"
